GEOID,num_renters
06037540400,215
06037107010,174
06037108101,132
06037109300,153
06037109400,319
06037109800,385
06037111204,78
06037113401,600
06037115301,736
06037117405,833
06037119320,874
06037120030,687
06037121020,534
06037122000,599
06037123020,332
06037123800,1623
06087121200,465
06087121401,347
06087121500,1446
06087122100,635
06087123300,163
06087100100,158
06087100600,426
06087110502,730
06087120800,450
06087121100,204
06087121402,662
06087122500,532
06087101200,494
06087120600,374
06087121403,469
06087121700,1388
06087122001,462
06087122400,501
06087110501,1512
06087100700,593
06087120301,558
06087120700,381
06087122002,158
06087122003,828
06087100300,370
06087100500,1156
06087110400,1311
06087110700,221
06019004901,875
06019004902,250
06019005203,972
06019005204,811
06019005409,1062
06019005410,703
06019005516,1572
06019005517,629
06019005518,366
06019005520,60
06019005525,47
06019005607,1633
06019005608,578
06019005804,650
06019005805,178
06019005522,297
06019005524,300
06019005905,221
06019005906,221
06019005907,277
06019005909,294
06019005911,276
06019005912,172
06019006404,258
06071006100,949
06071006700,502
06071007107,871
06071007108,921
06071007408,895
06001442301,855
06001442601,409
06001442602,675
06001443104,598
06001443105,128
06001442302,1699
06037262501,228
06037262604,439
06019004802,1009
06037262704,614
06037262706,329
06037262802,297
06037264102,1056
06037264103,1123
06037265201,344
06107001006,831
06107001701,1307
06107001901,516
06107001501,653
06107002004,706
06107002007,817
06107002100,358
06107002901,612
06071008401,1231
06071008703,222
06071007403,1014
06071006500,1511
06071007106,418
06071007200,855
06071007601,1034
06071007800,2044
06071008100,1123
06071008800,1013
06071009800,1007
06071010009,366
06071010010,806
06071010013,710
06071010020,1912
06071010413,823
06071010416,324
06071010802,314
06071011600,941
06071940100,119
06071000108,748
06041113000,383
06041122000,0
06041126100,645
06041105000,749
06041110100,1127
06041121200,1120
06041129000,1010
06041132200,337
06041123000,212
06041107000,275
06041111000,2108
06037504001,284
06037530006,1201
06037530202,389
06037530601,422
06037531102,692
06037531602,932
06037531702,976
06037531902,550
06037532200,1170
06037532303,631
06037532700,544
06037533103,720
06037533203,294
06037533602,1041
06037535400,566
06037535607,442
06037540101,398
06071000118,89
06071000203,310
06071000403,324
06071000205,408
06071000207,371
06071000208,289
06071000404,1058
06071000501,579
06071000503,771
06071000504,232
06071000603,829
06071000604,722
06071000605,669
06071000606,555
06071000813,181
06071000815,105
06071000816,162
06071000817,339
06071000814,84
06037301801,1968
06037301802,1613
06037302003,1300
06037302004,1355
06037302401,2252
06037302503,1275
06037302504,1304
06037460800,51
06037461200,253
06037462700,1370
06037463200,608
06037463800,218
06037464000,967
06037430501,318
06037430801,1298
06037430803,437
06037431002,600
06037431300,209
06037432601,845
06037433302,306
06037433501,382
06037460200,438
06037101220,822
06037103400,899
06037104105,777
06037540201,488
06037218220,946
06037222200,947
06037228100,714
06037232400,978
06037241300,417
06029004401,728
06029005403,1331
06029005404,993
06029006202,695
06029001201,413
06029003115,541
06059075403,1162
06059042107,899
06059001101,392
06059001601,847
06059021807,283
06059021825,173
06059032034,55
06059086903,1485
06059088002,434
06059088202,280
06059089001,693
06059075702,153
06059086801,384
06059087602,1235
06037211202,854
06037211703,1928
06037211704,1420
06037211803,1368
06037211804,1232
06037211921,997
06037211922,1283
06037212101,1383
06037212102,1179
06037212501,938
06037212701,497
06037212502,1208
06037212702,718
06037214501,1351
06037214502,2473
06037214503,1503
06037214901,1548
06037214902,1246
06037215101,1578
06037215102,1967
06037216401,1627
06037216402,1160
06037217001,504
06037217002,1439
06037218701,547
06037218702,647
06037219901,1063
06037219902,645
06037221303,642
06037221304,1102
06081610602,384
06095250604,371
06095250103,626
06095250104,311
06095250105,859
06095250106,188
06095250605,399
06095250801,888
06095252310,222
06095252311,433
06095252312,667
06095252313,866
06095252314,539
06095252315,408
06095252316,372
06095252317,512
06095252610,326
06095252611,600
06095252801,851
06095252802,196
06095252911,980
06095252912,344
06095252913,467
06095252914,733
06095252915,291
06095253204,1098
06095253205,444
06095253206,224
06095253403,170
06095253404,809
06095980000,0
06097150203,734
06097150204,682
06069000802,241
06071000115,793
06071000116,880
06071000113,1047
06071000117,540
06071010004,749
06071010014,872
06071010016,689
06071010017,1005
06071010023,510
06071010300,532
06037920111,90
06037531000,756
06037530004,550
06037530301,414
06037530901,662
06037532001,760
06037532500,728
06037533403,532
06037533501,495
06037533601,932
06037534803,667
06037535603,646
06037535902,487
06037540102,574
06037540502,1250
06037540800,483
06037541300,439
06037541400,921
06037542900,300
06037550700,415
06037551800,1113
06037211410,1043
06037211500,1076
06037212420,1153
06037212800,892
06037213100,657
06037216300,1487
06037219800,689
06037222700,135
06037224310,579
06037224420,691
06085503506,605
06085503508,424
06031001602,0
06031000100,384
06031000402,694
06031000405,1518
06031001001,698
06031001601,541
06031001003,598
06063000100,887
06063000400,280
06063000201,157
06063000202,93
06063000300,473
06079012302,533
06079012702,477
06079010201,384
06079010902,1287
06079012000,1514
06079012800,105
06067008203,394
06067007202,436
06067007208,453
06067007414,808
06067007415,360
06067007903,567
06067008006,622
06073010601,232
06037402102,422
06037403305,189
06037403321,502
06037119700,227
06037117530,1262
06037119310,642
06037119400,222
06037109200,196
06037113212,458
06037113231,151
06037113322,299
06037113421,1729
06037117301,255
06037117404,373
06037121010,403
06037121600,196
06037231600,1435
06037224410,861
06037226420,979
06037228710,810
06037232500,754
06037620301,302
06037620522,915
06037117520,902
06037106643,126
06037109100,196
06037109500,448
06037111202,520
06037111301,1881
06037115101,114
06037119340,1015
06037120400,1346
06037123203,987
06037123602,822
06037124400,1126
06037127400,1388
06085504422,309
06085504602,209
06085505100,1507
06085505202,1933
06085505303,1222
06085505401,1956
06085505900,1903
06085506604,599
06085507100,825
06085507203,543
06085507205,238
06085507206,78
06085507402,272
06085508304,2136
06085508404,890
06085509106,1190
06085509600,1052
06085510802,143
06085511100,308
06085511200,418
06085512001,274
06085501000,2159
06085501502,690
06085502800,215
06085502908,686
06085503003,300
06085503212,235
06085503218,779
06085503313,121
06079011501,269
06079012704,548
06079011600,381
06079012401,502
06085504416,209
06079010300,734
06079010701,578
06079011101,1616
06079011102,1702
06079011800,651
06081606000,1063
06081606700,195
06081607000,511
06081607100,117
06045011102,596
06045990100,0
06047000201,520
06047000202,345
06047000203,755
06047000401,271
06047000402,1352
06047002401,293
06047002402,889
06047002500,356
06047002600,598
06053000701,888
06051000101,150
06051000102,213
06053000501,966
06053000502,447
06053000702,1062
06053001801,465
06053001802,1018
06053010306,156
06053010506,1025
06053010505,647
06053010607,542
06053010608,418
06053010804,942
06053011203,812
06053011204,481
06053011303,237
06053011304,808
06037621301,1310
06037650200,411
06037650300,1337
06037670001,470
06037701302,2265
06037701602,1261
06037701802,1476
06037702202,773
06083002101,952
06083002404,1471
06083002705,910
06083003004,224
06083000200,1376
06083002403,1320
06083002906,211
06087121800,1063
06087122201,534
06087123100,204
06087100400,258
06087101000,2887
06079010703,722
06079010901,995
06079012502,1021
06079012402,915
06019007003,670
06019007300,614
06019000300,712
06019000800,347
06019001301,882
06019001500,277
06037265202,1299
06037265601,857
06037267403,1430
06037267404,1376
06037265602,597
06037267901,290
06037269602,977
06037267902,644
06037269601,917
06037269903,1606
06037269904,2111
06037269905,1424
06037269906,1492
06037269907,1258
06037271901,894
06037271902,1265
06037272201,939
06037272202,1308
06037273402,1330
06037273502,1310
06037273902,1316
06037275101,295
06037274202,992
06037275102,1001
06037275602,3760
06037276603,1633
06037276604,1672
06037275500,1413
06001443321,654
06059021822,385
06059021828,19
06059021919,160
06059021922,905
06059021923,492
06059032023,834
06059032055,699
06059099215,576
06059099226,128
06059099231,101
06059099241,934
06059099242,521
06059099245,199
06059099309,1108
06059099404,608
06037570701,1281
06037571400,514
06037571800,366
06037572100,8
06037134201,274
06037310701,1023
06037311000,539
06037311100,270
06037400304,1321
06037294110,529
06037296300,801
06037297000,931
06037301203,1134
06037310703,1794
06037400602,623
06037575901,858
06081610304,456
06081610700,1234
06081611600,114
06081600200,514
06081600300,155
06081600700,918
06081601502,1613
06081602200,2012
06081602300,343
06081603700,312
06081603900,788
06001406000,1315
06041116000,433
06041124200,937
06041125000,971
06041127000,384
06037910807,484
06037910810,71
06071002401,836
06071002402,887
06071003700,950
06071004601,978
06071004700,592
06071004800,450
06071005100,1294
06071006402,781
06071008402,280
06071009400,1035
06071009707,738
06071009708,376
06071009711,600
06071009714,352
06071003200,731
06037920037,2127
06037920042,995
06037920107,277
06037920328,432
06037900804,564
06037551201,717
06037551600,0
06037900704,1388
06037900805,455
06037900900,389
06037910206,174
06037910301,194
06037910502,802
06037910707,659
06037920017,245
06037543701,162
06037543702,515
06037543801,249
06037551300,1270
06037120107,1042
06037120108,1009
06037121101,562
06037121102,314
06037310201,1046
06037310202,1191
06037310501,1074
06037302505,1472
06037302506,1030
06037310601,1637
06037310602,606
06037320201,1055
06007000903,1864
06007000904,1172
06007001703,262
06007001704,293
06007002601,97
06007002602,331
06007003001,386
06007003002,553
06007003501,379
06007003502,651
06007003700,605
06009000121,808
06009000122,303
06009000501,235
06009000503,103
06009000504,26
06013302005,1031
06013302006,240
06013302007,587
06037132501,652
06037132502,655
06037134001,657
06037134521,643
06037134903,2764
06037134002,594
06037134423,240
06037134424,28
06037134522,1130
06059088601,1201
06059099238,196
06059099310,1117
06059110106,278
06059062628,530
06013340001,1136
06013343003,187
06013345103,346
06013345105,318
06013345108,1042
06013346201,308
06013348000,227
06013355304,314
06013356002,259
06013359204,273
06013365002,816
06013366002,916
06013367200,912
06013369001,1684
06013373000,597
06013377000,1407
06013385200,127
06013388000,599
06081607702,157
06109002100,597
06109001100,638
06109001200,920
06109003200,594
06109002200,702
06109004100,843
06109005201,148
06109003100,681
06109004200,336
06019003900,891
06019005802,150
06059063907,2546
06059074601,964
06059001707,534
06019001600,825
06019001900,363
06019002100,1053
06019002501,1128
06019002701,601
06019003201,783
06073017021,65
06073017034,759
06073017041,656
06073017104,346
06073017200,946
06073017809,211
06073017900,2397
06073018510,270
06073018512,911
06073018513,1599
06073018603,1756
06073012401,861
06073018515,754
06073018518,357
06073019001,290
06073019103,317
06073019206,764
06073019303,796
06073019405,763
06065041407,1068
06065041810,162
06065041904,146
06065042010,474
06065042207,257
06065042209,1081
06065042210,1605
06065042300,985
06065044804,425
06065044805,281
06065045604,1016
06065045900,207
06065046102,560
06065046401,294
06065046402,720
06065041412,311
06065041807,49
06065041813,910
06037128500,1295
06037131800,1024
06037134304,311
06037134306,940
06037135102,228
06037135203,359
06037139301,290
06065045207,1157
06065045302,341
06065045706,634
06065046101,653
06065046200,566
06065044000,440
06065040904,332
06065040606,322
06065040703,197
06065049000,266
06065049100,784
06065049400,395
06065048901,253
06065048902,919
06065049500,1133
06065049600,1469
06065049700,381
06065049800,692
06065050300,767
06081607500,1446
06081607701,483
06081607800,107
06081608002,249
06081608013,681
06081609602,77
06081610000,1095
06081610500,538
06081610601,1087
06081611000,1137
06081611200,157
06081611300,652
06081612100,2421
06081600600,626
06081601601,288
06081603200,294
06081604102,1233
06081604900,193
06081605000,1051
06081605100,912
06081605200,205
06081606200,1320
06081606500,124
06081606600,649
06081606900,151
06081607600,446
06081601603,630
06081602100,757
06067004502,1056
06085503333,183
06085503334,147
06085503336,170
06085503337,188
06085503710,807
06085503711,644
06085503712,1081
06085503713,867
06085503902,613
06085503903,379
06085512034,155
06085512503,447
06085512508,1118
06085500300,777
06085500800,1613
06083002211,688
06083002809,219
06097151100,716
06097150602,208
06097150701,1065
06097151305,1853
06097151307,522
06097151310,705
06097151900,1008
06097152201,1178
06097152202,1149
06097152904,624
06097153003,889
06097153501,522
06097153703,619
06097151311,944
06097151504,269
06097152501,912
06097152801,413
06097153404,541
06097153600,665
06097154000,259
06097152000,904
06097152802,2001
06097153300,1443
06037532002,550
06037532101,1286
06037532604,556
06099000602,237
06099000801,939
06099000907,331
06037702400,1411
06037702502,761
06037800102,742
06113010608,1163
06113011205,852
06113010508,392
06113010607,568
06113010704,498
06113010800,715
06113011001,1978
06113011300,1175
06113010602,2165
06113010901,941
06113011500,681
06059099307,408
06059099408,509
06059099240,954
06059099248,836
06059099250,508
06059099504,82
06059099604,216
06059099605,1020
06059099801,858
06059110003,344
06059110005,122
06059110012,356
06059110110,905
06013355110,273
06013355111,402
06013355112,255
